XCP=,0.493302,,,,,,,,,
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp,,
Main WingCp Coefficients,,,,,,,,,,
Strip 1,,,,,,,,,,
4104,9.82E-01,3.41E+00,2.35E-03,0.128,0,0.992,5.80E-04,0.1361,,
4105,9.73E-01,3.41E+00,3.53E-03,0.126,0,0.992,7.04E-04,0.1625,,
4106,9.62E-01,3.41E+00,4.93E-03,0.123,0,0.992,8.25E-04,0.1869,,
4107,9.49E-01,3.41E+00,6.52E-03,0.12,0,0.993,9.43E-04,0.2113,,
4108,9.34E-01,3.41E+00,8.29E-03,0.117,0,0.993,1.06E-03,0.235,,
4109,9.18E-01,3.41E+00,1.02E-02,0.113,0,0.994,1.17E-03,0.2579,,
4110,9.00E-01,3.41E+00,1.23E-02,0.109,0,0.994,1.27E-03,0.2791,,
4111,8.80E-01,3.41E+00,1.44E-02,0.105,0,0.994,1.37E-03,0.3005,,
4112,8.59E-01,3.41E+00,1.66E-02,0.1,0,0.995,1.47E-03,0.3202,,
4113,8.36E-01,3.41E+00,1.88E-02,0.095,0,0.995,1.55E-03,0.3383,,
4114,8.13E-01,3.41E+00,2.11E-02,0.09,0,0.996,1.64E-03,0.3558,,
4115,7.87E-01,3.41E+00,2.33E-02,0.084,0,0.996,1.71E-03,0.3722,,
4116,7.61E-01,3.41E+00,2.55E-02,0.079,0,0.997,1.78E-03,0.3874,,
4117,7.34E-01,3.41E+00,2.76E-02,0.072,0,0.997,1.84E-03,0.4015,,
4118,7.06E-01,3.41E+00,2.96E-02,0.066,0,0.998,1.90E-03,0.4145,,
4119,6.77E-01,3.41E+00,3.15E-02,0.06,0,0.998,1.94E-03,0.4264,,
4120,6.47E-01,3.41E+00,3.32E-02,0.053,0,0.999,1.98E-03,0.4373,,
4121,6.17E-01,3.41E+00,3.48E-02,0.046,0,0.999,2.02E-03,0.4474,,
4122,5.86E-01,3.41E+00,3.61E-02,0.04,0,0.999,2.04E-03,0.4569,,
4123,5.55E-01,3.41E+00,3.73E-02,0.033,0,0.999,2.05E-03,0.4661,,
4124,5.24E-01,3.41E+00,3.83E-02,0.026,0,1,2.06E-03,0.4757,,
4125,4.92E-01,3.41E+00,3.90E-02,0.019,0,1,2.06E-03,0.4853,3.41,0.4853
4126,4.61E-01,3.41E+00,3.96E-02,0.012,0,1,2.05E-03,0.4973,,
4127,4.30E-01,3.41E+00,3.99E-02,0.005,0,1,2.04E-03,0.5184,,
4128,3.99E-01,3.41E+00,4.00E-02,-0.005,0,1,2.01E-03,0.5441,,
4129,3.68E-01,3.41E+00,3.97E-02,-0.02,0,1,1.98E-03,0.5489,,
4130,3.38E-01,3.41E+00,3.90E-02,-0.035,0,0.999,1.94E-03,0.5435,,
4131,3.09E-01,3.41E+00,3.79E-02,-0.049,0,0.999,1.90E-03,0.532,,
4132,2.80E-01,3.41E+00,3.64E-02,-0.063,0,0.998,1.84E-03,0.5129,,
4133,2.52E-01,3.41E+00,3.45E-02,-0.077,0,0.997,1.78E-03,0.4871,,
4134,2.26E-01,3.41E+00,3.24E-02,-0.09,0,0.996,1.71E-03,0.4577,,
4135,2.00E-01,3.41E+00,3.00E-02,-0.103,0,0.995,1.64E-03,0.4215,,
4136,1.75E-01,3.41E+00,2.74E-02,-0.115,0,0.993,1.56E-03,0.3799,,
4137,1.52E-01,3.41E+00,2.46E-02,-0.125,0,0.992,1.47E-03,0.335,,
4138,1.30E-01,3.41E+00,2.18E-02,-0.136,0,0.991,1.38E-03,0.2823,,
4139,1.10E-01,3.41E+00,1.89E-02,-0.146,0,0.989,1.28E-03,0.2249,,
4140,9.11E-02,3.41E+00,1.61E-02,-0.155,0,0.988,1.17E-03,0.162,,
4141,7.38E-02,3.41E+00,1.34E-02,-0.163,0,0.987,1.06E-03,0.0895,,
4142,5.83E-02,3.41E+00,1.08E-02,-0.17,0,0.985,9.50E-04,0.0086,,
4143,4.45E-02,3.41E+00,8.39E-03,-0.176,0,0.984,8.32E-04,-0.0854,,
4144,3.25E-02,3.41E+00,6.22E-03,-0.182,0,0.983,7.11E-04,-0.1991,,
4145,2.23E-02,3.41E+00,4.33E-03,-0.187,0,0.982,5.86E-04,-0.3428,,
4146,1.40E-02,3.41E+00,2.75E-03,-0.19,0,0.982,4.58E-04,-0.5424,,
4147,7.63E-03,3.41E+00,1.51E-03,-0.193,0,0.981,3.29E-04,-0.8622,,
4148,3.20E-03,3.41E+00,6.38E-04,-0.195,0,0.981,1.98E-04,-1.5292,,
4149,7.40E-04,3.41E+00,1.48E-04,-0.196,0,0.981,6.61E-05,-3.7826,,
Strip 84,,,,,,,,,,
4150,1.00E+00,3.47E+00,3.28E-05,0.132,0,0.991,6.20E-05,0.0324,,
4151,9.98E-01,3.47E+00,2.29E-04,0.132,0,0.991,1.86E-04,0.0563,,
4152,9.95E-01,3.47E+00,6.85E-04,0.131,0,0.991,3.09E-04,0.0827,,
4153,9.89E-01,3.47E+00,1.40E-03,0.129,0,0.992,4.30E-04,0.1088,,
4154,9.82E-01,3.47E+00,2.35E-03,0.128,0,0.992,5.50E-04,0.1345,,
4155,9.73E-01,3.47E+00,3.53E-03,0.126,0,0.992,6.68E-04,0.1605,,
4156,9.62E-01,3.47E+00,4.93E-03,0.123,0,0.992,7.83E-04,0.1847,,
4157,9.49E-01,3.47E+00,6.52E-03,0.12,0,0.993,8.94E-04,0.2087,,
4158,9.34E-01,3.47E+00,8.29E-03,0.117,0,0.993,1.00E-03,0.232,,
4159,9.18E-01,3.47E+00,1.02E-02,0.113,0,0.994,1.11E-03,0.2544,,
4160,9.00E-01,3.47E+00,1.23E-02,0.109,0,0.994,1.21E-03,0.2752,,
4161,8.80E-01,3.47E+00,1.44E-02,0.105,0,0.994,1.30E-03,0.2962,,
4162,8.59E-01,3.47E+00,1.66E-02,0.1,0,0.995,1.39E-03,0.3153,,
4163,8.36E-01,3.47E+00,1.88E-02,0.095,0,0.995,1.47E-03,0.3329,,
4164,8.13E-01,3.47E+00,2.11E-02,0.09,0,0.996,1.55E-03,0.3498,,
4165,7.87E-01,3.47E+00,2.33E-02,0.084,0,0.996,1.62E-03,0.3657,,
4166,7.61E-01,3.47E+00,2.55E-02,0.079,0,0.997,1.69E-03,0.3803,,
4167,7.34E-01,3.47E+00,2.76E-02,0.072,0,0.997,1.75E-03,0.3938,,
4168,7.06E-01,3.47E+00,2.96E-02,0.066,0,0.998,1.80E-03,0.4062,,
4169,6.77E-01,3.47E+00,3.15E-02,0.06,0,0.998,1.84E-03,0.4175,,
4170,6.47E-01,3.47E+00,3.32E-02,0.053,0,0.999,1.88E-03,0.4279,,
4171,6.17E-01,3.47E+00,3.48E-02,0.046,0,0.999,1.91E-03,0.4375,,
4172,5.86E-01,3.47E+00,3.61E-02,0.04,0,0.999,1.93E-03,0.4465,,
4173,5.55E-01,3.47E+00,3.73E-02,0.033,0,0.999,1.95E-03,0.4553,,
4174,5.24E-01,3.47E+00,3.83E-02,0.026,0,1,1.96E-03,0.4647,,
4175,4.92E-01,3.47E+00,3.90E-02,0.019,0,1,1.96E-03,0.4739,3.474,0.4739
4176,4.61E-01,3.47E+00,3.96E-02,0.012,0,1,1.95E-03,0.4857,,
4177,4.30E-01,3.47E+00,3.99E-02,0.005,0,1,1.93E-03,0.5066,,
4178,3.99E-01,3.47E+00,4.00E-02,-0.005,0,1,1.91E-03,0.5322,,
4179,3.68E-01,3.47E+00,3.97E-02,-0.02,0,1,1.88E-03,0.5369,,
4180,3.38E-01,3.47E+00,3.90E-02,-0.035,0,0.999,1.84E-03,0.5314,,
4181,3.09E-01,3.47E+00,3.79E-02,-0.049,0,0.999,1.80E-03,0.5199,,
4182,2.80E-01,3.47E+00,3.64E-02,-0.063,0,0.998,1.75E-03,0.5008,,
4183,2.52E-01,3.47E+00,3.45E-02,-0.077,0,0.997,1.69E-03,0.4749,,
4184,2.26E-01,3.47E+00,3.24E-02,-0.09,0,0.996,1.62E-03,0.4454,,
4185,2.00E-01,3.47E+00,3.00E-02,-0.103,0,0.995,1.55E-03,0.409,,
4186,1.75E-01,3.47E+00,2.74E-02,-0.115,0,0.993,1.48E-03,0.3672,,
4187,1.52E-01,3.47E+00,2.46E-02,-0.125,0,0.992,1.39E-03,0.322,,
4188,1.30E-01,3.47E+00,2.18E-02,-0.136,0,0.991,1.31E-03,0.269,,
4189,1.10E-01,3.47E+00,1.89E-02,-0.146,0,0.989,1.21E-03,0.211,,
4190,9.11E-02,3.47E+00,1.61E-02,-0.155,0,0.988,1.11E-03,0.1473,,
4191,7.38E-02,3.47E+00,1.34E-02,-0.163,0,0.987,1.01E-03,0.0737,,
4192,5.83E-02,3.47E+00,1.08E-02,-0.17,0,0.985,9.01E-04,-0.0086,,
4193,4.45E-02,3.47E+00,8.39E-03,-0.176,0,0.984,7.89E-04,-0.1046,,
4194,3.25E-02,3.47E+00,6.22E-03,-0.182,0,0.983,6.74E-04,-0.2213,,
4195,2.23E-02,3.47E+00,4.33E-03,-0.187,0,0.982,5.55E-04,-0.3693,,
4196,1.40E-02,3.47E+00,2.75E-03,-0.19,0,0.982,4.35E-04,-0.5757,,
4197,7.63E-03,3.47E+00,1.51E-03,-0.193,0,0.981,3.12E-04,-0.9083,,
4198,3.20E-03,3.47E+00,6.38E-04,-0.195,0,0.981,1.88E-04,-1.6043,,
4199,7.40E-04,3.47E+00,1.48E-04,-0.196,0,0.981,6.26E-05,-3.9623,,
Strip 85,,,,,,,,,,
4200,1.00E+00,3.54E+00,3.28E-05,0.132,0,0.991,5.85E-05,0.032,,
4201,9.98E-01,3.54E+00,2.29E-04,0.132,0,0.991,1.75E-04,0.0557,,
4202,9.95E-01,3.54E+00,6.85E-04,0.131,0,0.991,2.91E-04,0.0817,,
4203,9.89E-01,3.54E+00,1.40E-03,0.129,0,0.992,4.06E-04,0.1075,,
4204,9.82E-01,3.54E+00,2.35E-03,0.128,0,0.992,5.20E-04,0.1329,,
4205,9.73E-01,3.54E+00,3.53E-03,0.126,0,0.992,6.31E-04,0.1586,,
4206,9.62E-01,3.54E+00,4.93E-03,0.123,0,0.992,7.39E-04,0.1824,,
4207,9.49E-01,3.54E+00,6.52E-03,0.12,0,0.993,8.45E-04,0.206,,
4208,9.34E-01,3.54E+00,8.29E-03,0.117,0,0.993,9.47E-04,0.2289,,
4209,9.18E-01,3.54E+00,1.02E-02,0.113,0,0.994,1.05E-03,0.2509,,
4210,9.00E-01,3.54E+00,1.23E-02,0.109,0,0.994,1.14E-03,0.2711,,
4211,8.80E-01,3.54E+00,1.44E-02,0.105,0,0.994,1.23E-03,0.2916,,
4212,8.59E-01,3.54E+00,1.66E-02,0.1,0,0.995,1.31E-03,0.3102,,
4213,8.36E-01,3.54E+00,1.88E-02,0.095,0,0.995,1.39E-03,0.3272,,
4214,8.13E-01,3.54E+00,2.11E-02,0.09,0,0.996,1.47E-03,0.3435,,
4215,7.87E-01,3.54E+00,2.33E-02,0.084,0,0.996,1.53E-03,0.3586,,
4216,7.61E-01,3.54E+00,2.55E-02,0.079,0,0.997,1.60E-03,0.3726,,
4217,7.34E-01,3.54E+00,2.76E-02,0.072,0,0.997,1.65E-03,0.3854,,
4218,7.06E-01,3.54E+00,2.96E-02,0.066,0,0.998,1.70E-03,0.3971,,
4219,6.77E-01,3.54E+00,3.15E-02,0.06,0,0.998,1.74E-03,0.4078,,
4220,6.47E-01,3.54E+00,3.32E-02,0.053,0,0.999,1.78E-03,0.4175,,
4221,6.17E-01,3.54E+00,3.48E-02,0.046,0,0.999,1.80E-03,0.4265,,
4222,5.86E-01,3.54E+00,3.61E-02,0.04,0,0.999,1.83E-03,0.435,,
4223,5.55E-01,3.54E+00,3.73E-02,0.033,0,0.999,1.84E-03,0.4434,,
4224,5.24E-01,3.54E+00,3.83E-02,0.026,0,1,1.85E-03,0.4524,,
4225,4.92E-01,3.54E+00,3.90E-02,0.019,0,1,1.85E-03,0.4613,3.535,0.4613
4226,4.61E-01,3.54E+00,3.96E-02,0.012,0,1,1.84E-03,0.4728,,
4227,4.30E-01,3.54E+00,3.99E-02,0.005,0,1,1.82E-03,0.4936,,
4228,3.99E-01,3.54E+00,4.00E-02,-0.005,0,1,1.80E-03,0.5191,,
4229,3.68E-01,3.54E+00,3.97E-02,-0.02,0,1,1.77E-03,0.5237,,
4230,3.38E-01,3.54E+00,3.90E-02,-0.035,0,0.999,1.74E-03,0.5182,,
4231,3.09E-01,3.54E+00,3.79E-02,-0.049,0,0.999,1.70E-03,0.5068,,
4232,2.80E-01,3.54E+00,3.64E-02,-0.063,0,0.998,1.65E-03,0.4877,,
4233,2.52E-01,3.54E+00,3.45E-02,-0.077,0,0.997,1.59E-03,0.4618,,
4234,2.26E-01,3.54E+00,3.24E-02,-0.09,0,0.996,1.53E-03,0.4323,,
4235,2.00E-01,3.54E+00,3.00E-02,-0.103,0,0.995,1.47E-03,0.3959,,
4236,1.75E-01,3.54E+00,2.74E-02,-0.115,0,0.993,1.40E-03,0.354,,
4237,1.52E-01,3.54E+00,2.46E-02,-0.125,0,0.992,1.32E-03,0.3086,,
4238,1.30E-01,3.54E+00,2.18E-02,-0.136,0,0.991,1.23E-03,0.2552,,
4239,1.10E-01,3.54E+00,1.89E-02,-0.146,0,0.989,1.14E-03,0.1968,,
4240,9.11E-02,3.54E+00,1.61E-02,-0.155,0,0.988,1.05E-03,0.1324,,
4241,7.38E-02,3.54E+00,1.34E-02,-0.163,0,0.987,9.53E-04,0.0578,,
4242,5.83E-02,3.54E+00,1.08E-02,-0.17,0,0.985,8.51E-04,-0.0259,,
4243,4.45E-02,3.54E+00,8.39E-03,-0.176,0,0.984,7.45E-04,-0.1238,,
4244,3.25E-02,3.54E+00,6.22E-03,-0.182,0,0.983,6.36E-04,-0.2432,,
4245,2.23E-02,3.54E+00,4.33E-03,-0.187,0,0.982,5.25E-04,-0.3955,,
4246,1.40E-02,3.54E+00,2.75E-03,-0.19,0,0.982,4.10E-04,-0.6087,,
4247,7.63E-03,3.54E+00,1.51E-03,-0.193,0,0.981,2.95E-04,-0.9536,,
4248,3.20E-03,3.54E+00,6.38E-04,-0.195,0,0.981,1.77E-04,-1.6783,,
4249,7.40E-04,3.54E+00,1.48E-04,-0.196,0,0.981,5.92E-05,-4.1391,,
Strip 86,,,,,,,,,,
4250,1.00E+00,3.59E+00,3.28E-05,0.132,0,0.991,5.50E-05,0.0317,,
4251,9.98E-01,3.59E+00,2.29E-04,0.132,0,0.991,1.65E-04,0.0551,,
4252,9.95E-01,3.59E+00,6.85E-04,0.131,0,0.991,2.74E-04,0.0808,,
4253,9.89E-01,3.59E+00,1.40E-03,0.129,0,0.992,3.82E-04,0.1063,,
4254,9.82E-01,3.59E+00,2.35E-03,0.128,0,0.992,4.89E-04,0.1314,,
4255,9.73E-01,3.59E+00,3.53E-03,0.126,0,0.992,5.93E-04,0.1568,,
4256,9.62E-01,3.59E+00,4.93E-03,0.123,0,0.992,6.95E-04,0.1801,,
4257,9.49E-01,3.59E+00,6.52E-03,0.12,0,0.993,7.94E-04,0.2034,,
4258,9.34E-01,3.59E+00,8.29E-03,0.117,0,0.993,8.90E-04,0.2259,,
4259,9.18E-01,3.59E+00,1.02E-02,0.113,0,0.994,9.82E-04,0.2473,,
4260,9.00E-01,3.59E+00,1.23E-02,0.109,0,0.994,1.07E-03,0.2671,,
4261,8.80E-01,3.59E+00,1.44E-02,0.105,0,0.994,1.16E-03,0.287,,
4262,8.59E-01,3.59E+00,1.66E-02,0.1,0,0.995,1.23E-03,0.3049,,
4263,8.36E-01,3.59E+00,1.88E-02,0.095,0,0.995,1.31E-03,0.3213,,
4264,8.13E-01,3.59E+00,2.11E-02,0.09,0,0.996,1.38E-03,0.3368,,
4265,7.87E-01,3.59E+00,2.33E-02,0.084,0,0.996,1.44E-03,0.3512,,
4266,7.61E-01,3.59E+00,2.55E-02,0.079,0,0.997,1.50E-03,0.3643,,
4267,7.34E-01,3.59E+00,2.76E-02,0.072,0,0.997,1.55E-03,0.3763,,
4268,7.06E-01,3.59E+00,2.96E-02,0.066,0,0.998,1.60E-03,0.3872,,
4269,6.77E-01,3.59E+00,3.15E-02,0.06,0,0.998,1.64E-03,0.397,,
4270,6.47E-01,3.59E+00,3.32E-02,0.053,0,0.999,1.67E-03,0.406,,
4271,6.17E-01,3.59E+00,3.48E-02,0.046,0,0.999,1.70E-03,0.4143,,
4272,5.86E-01,3.59E+00,3.61E-02,0.04,0,0.999,1.72E-03,0.4222,,
4273,5.55E-01,3.59E+00,3.73E-02,0.033,0,0.999,1.73E-03,0.4301,,
4274,5.24E-01,3.59E+00,3.83E-02,0.026,0,1,1.74E-03,0.4386,,
4275,4.92E-01,3.59E+00,3.90E-02,0.019,0,1,1.74E-03,0.4472,3.592,0.4472
4276,4.61E-01,3.59E+00,3.96E-02,0.012,0,1,1.73E-03,0.4585,,
4277,4.30E-01,3.59E+00,3.99E-02,0.005,0,1,1.72E-03,0.4791,,
4278,3.99E-01,3.59E+00,4.00E-02,-0.005,0,1,1.70E-03,0.5045,,
4279,3.68E-01,3.59E+00,3.97E-02,-0.02,0,1,1.67E-03,0.5092,,
4280,3.38E-01,3.59E+00,3.90E-02,-0.035,0,0.999,1.64E-03,0.5037,,
4281,3.09E-01,3.59E+00,3.79E-02,-0.049,0,0.999,1.60E-03,0.4924,,
4282,2.80E-01,3.59E+00,3.64E-02,-0.063,0,0.998,1.55E-03,0.4734,,
4283,2.52E-01,3.59E+00,3.45E-02,-0.077,0,0.997,1.50E-03,0.4477,,
4284,2.26E-01,3.59E+00,3.24E-02,-0.09,0,0.996,1.44E-03,0.4183,,
4285,2.00E-01,3.59E+00,3.00E-02,-0.103,0,0.995,1.38E-03,0.3821,,
4286,1.75E-01,3.59E+00,2.74E-02,-0.115,0,0.993,1.31E-03,0.3402,,
4287,1.52E-01,3.59E+00,2.46E-02,-0.125,0,0.992,1.24E-03,0.2948,,
4288,1.30E-01,3.59E+00,2.18E-02,-0.136,0,0.991,1.16E-03,0.2412,,
4289,1.10E-01,3.59E+00,1.89E-02,-0.146,0,0.989,1.08E-03,0.1825,,
4290,9.11E-02,3.59E+00,1.61E-02,-0.155,0,0.988,9.88E-04,0.1175,,
4291,7.38E-02,3.59E+00,1.34E-02,-0.163,0,0.987,8.96E-04,0.0421,,
4292,5.83E-02,3.59E+00,1.08E-02,-0.17,0,0.985,8.00E-04,-0.0428,,
4293,4.45E-02,3.59E+00,8.39E-03,-0.176,0,0.984,7.01E-04,-0.1426,,
4294,3.25E-02,3.59E+00,6.22E-03,-0.182,0,0.983,5.98E-04,-0.2646,,
4295,2.23E-02,3.59E+00,4.33E-03,-0.187,0,0.982,4.93E-04,-0.4209,,
4296,1.40E-02,3.59E+00,2.75E-03,-0.19,0,0.982,3.86E-04,-0.6406,,
4297,7.63E-03,3.59E+00,1.51E-03,-0.193,0,0.981,2.77E-04,-0.9974,,
4298,3.20E-03,3.59E+00,6.38E-04,-0.195,0,0.981,1.67E-04,-1.7497,,
4299,7.40E-04,3.59E+00,1.48E-04,-0.196,0,0.981,5.56E-05,-4.3098,,
Strip 87,,,,,,,,,,
4300,1.00E+00,3.65E+00,3.28E-05,0.132,0,0.991,5.15E-05,0.0314,,
4301,9.98E-01,3.65E+00,2.29E-04,0.132,0,0.991,1.54E-04,0.0546,,
4302,9.95E-01,3.65E+00,6.85E-04,0.131,0,0.991,2.56E-04,0.08,,
4303,9.89E-01,3.65E+00,1.40E-03,0.129,0,0.992,3.57E-04,0.1052,,
4304,9.82E-01,3.65E+00,2.35E-03,0.128,0,0.992,4.57E-04,0.13,,
4305,9.73E-01,3.65E+00,3.53E-03,0.126,0,0.992,5.55E-04,0.1551,,
4306,9.62E-01,3.65E+00,4.93E-03,0.123,0,0.992,6.50E-04,0.1781,,
4307,9.49E-01,3.65E+00,6.52E-03,0.12,0,0.993,7.43E-04,0.201,,
4308,9.34E-01,3.65E+00,8.29E-03,0.117,0,0.993,8.33E-04,0.223,,
4309,9.18E-01,3.65E+00,1.02E-02,0.113,0,0.994,9.19E-04,0.244,,
4310,9.00E-01,3.65E+00,1.23E-02,0.109,0,0.994,1.00E-03,0.2632,,
4311,8.80E-01,3.65E+00,1.44E-02,0.105,0,0.994,1.08E-03,0.2825,,
4312,8.59E-01,3.65E+00,1.66E-02,0.1,0,0.995,1.15E-03,0.2997,,
4313,8.36E-01,3.65E+00,1.88E-02,0.095,0,0.995,1.22E-03,0.3152,,
4314,8.13E-01,3.65E+00,2.11E-02,0.09,0,0.996,1.29E-03,0.3299,,
4315,7.87E-01,3.65E+00,2.33E-02,0.084,0,0.996,1.35E-03,0.3433,,
4316,7.61E-01,3.65E+00,2.55E-02,0.079,0,0.997,1.40E-03,0.3555,,
4317,7.34E-01,3.65E+00,2.76E-02,0.072,0,0.997,1.45E-03,0.3665,,
4318,7.06E-01,3.65E+00,2.96E-02,0.066,0,0.998,1.49E-03,0.3763,,
4319,6.77E-01,3.65E+00,3.15E-02,0.06,0,0.998,1.53E-03,0.3852,,
4320,6.47E-01,3.65E+00,3.32E-02,0.053,0,0.999,1.56E-03,0.3933,,
4321,6.17E-01,3.65E+00,3.48E-02,0.046,0,0.999,1.59E-03,0.4008,,
4322,5.86E-01,3.65E+00,3.61E-02,0.04,0,0.999,1.61E-03,0.4079,,
4323,5.55E-01,3.65E+00,3.73E-02,0.033,0,0.999,1.62E-03,0.4151,,
4324,5.24E-01,3.65E+00,3.83E-02,0.026,0,1,1.62E-03,0.4232,,
4325,4.92E-01,3.65E+00,3.90E-02,0.019,0,1,1.62E-03,0.4314,3.645,0.4314
4326,4.61E-01,3.65E+00,3.96E-02,0.012,0,1,1.62E-03,0.4424,,
4327,4.30E-01,3.65E+00,3.99E-02,0.005,0,1,1.60E-03,0.4629,,
4328,3.99E-01,3.65E+00,4.00E-02,-0.005,0,1,1.59E-03,0.4883,,
4329,3.68E-01,3.65E+00,3.97E-02,-0.02,0,1,1.56E-03,0.493,,
4330,3.38E-01,3.65E+00,3.90E-02,-0.035,0,0.999,1.53E-03,0.4877,,
4331,3.09E-01,3.65E+00,3.79E-02,-0.049,0,0.999,1.49E-03,0.4766,,
4332,2.80E-01,3.65E+00,3.64E-02,-0.063,0,0.998,1.45E-03,0.458,,
4333,2.52E-01,3.65E+00,3.45E-02,-0.077,0,0.997,1.40E-03,0.4325,,
4334,2.26E-01,3.65E+00,3.24E-02,-0.09,0,0.996,1.35E-03,0.4035,,
4335,2.00E-01,3.65E+00,3.00E-02,-0.103,0,0.995,1.29E-03,0.3675,,
4336,1.75E-01,3.65E+00,2.74E-02,-0.115,0,0.993,1.23E-03,0.3259,,
4337,1.52E-01,3.65E+00,2.46E-02,-0.125,0,0.992,1.16E-03,0.2806,,
4338,1.30E-01,3.65E+00,2.18E-02,-0.136,0,0.991,1.08E-03,0.227,,
4339,1.10E-01,3.65E+00,1.89E-02,-0.146,0,0.989,1.01E-03,0.1681,,
4340,9.11E-02,3.65E+00,1.61E-02,-0.155,0,0.988,9.24E-04,0.1028,,
4341,7.38E-02,3.65E+00,1.34E-02,-0.163,0,0.987,8.38E-04,0.0267,,
4342,5.83E-02,3.65E+00,1.08E-02,-0.17,0,0.985,7.48E-04,-0.0592,,
4343,4.45E-02,3.65E+00,8.39E-03,-0.176,0,0.984,6.55E-04,-0.1606,,
4344,3.25E-02,3.65E+00,6.22E-03,-0.182,0,0.983,5.60E-04,-0.285,,
4345,2.23E-02,3.65E+00,4.33E-03,-0.187,0,0.982,4.61E-04,-0.445,,
4346,1.40E-02,3.65E+00,2.75E-03,-0.19,0,0.982,3.61E-04,-0.6708,,
4347,7.63E-03,3.65E+00,1.51E-03,-0.193,0,0.981,2.59E-04,-1.0388,,
4348,3.20E-03,3.65E+00,6.38E-04,-0.195,0,0.981,1.56E-04,-1.817,,
4349,7.40E-04,3.65E+00,1.48E-04,-0.196,0,0.981,5.20E-05,-4.4705,,
Strip 88,,,,,,,,,,
4350,1.00E+00,3.70E+00,3.28E-05,0.132,0,0.991,4.79E-05,0.0311,,
4351,9.98E-01,3.70E+00,2.29E-04,0.132,0,0.991,1.43E-04,0.0541,,
4352,9.95E-01,3.70E+00,6.85E-04,0.131,0,0.991,2.38E-04,0.0794,,
4353,9.89E-01,3.70E+00,1.40E-03,0.129,0,0.992,3.32E-04,0.1044,,
4354,9.82E-01,3.70E+00,2.35E-03,0.128,0,0.992,4.25E-04,0.1289,,
4355,9.73E-01,3.70E+00,3.53E-03,0.126,0,0.992,5.16E-04,0.1537,,
4356,9.62E-01,3.70E+00,4.93E-03,0.123,0,0.992,6.05E-04,0.1764,,
4357,9.49E-01,3.70E+00,6.52E-03,0.12,0,0.993,6.91E-04,0.1989,,
4358,9.34E-01,3.70E+00,8.29E-03,0.117,0,0.993,7.74E-04,0.2205,,
4359,9.18E-01,3.70E+00,1.02E-02,0.113,0,0.994,8.55E-04,0.241,,
4360,9.00E-01,3.70E+00,1.23E-02,0.109,0,0.994,9.31E-04,0.2596,,
4361,8.80E-01,3.70E+00,1.44E-02,0.105,0,0.994,1.00E-03,0.2782,,
4362,8.59E-01,3.70E+00,1.66E-02,0.1,0,0.995,1.07E-03,0.2946,,
4363,8.36E-01,3.70E+00,1.88E-02,0.095,0,0.995,1.14E-03,0.3092,,
4364,8.13E-01,3.70E+00,2.11E-02,0.09,0,0.996,1.20E-03,0.3229,,
4365,7.87E-01,3.70E+00,2.33E-02,0.084,0,0.996,1.25E-03,0.3352,,
4366,7.61E-01,3.70E+00,2.55E-02,0.079,0,0.997,1.30E-03,0.3462,,
4367,7.34E-01,3.70E+00,2.76E-02,0.072,0,0.997,1.35E-03,0.3559,,
4368,7.06E-01,3.70E+00,2.96E-02,0.066,0,0.998,1.39E-03,0.3646,,
4369,6.77E-01,3.70E+00,3.15E-02,0.06,0,0.998,1.42E-03,0.3723,,
4370,6.47E-01,3.70E+00,3.32E-02,0.053,0,0.999,1.45E-03,0.3792,,
4371,6.17E-01,3.70E+00,3.48E-02,0.046,0,0.999,1.48E-03,0.3857,,
4372,5.86E-01,3.70E+00,3.61E-02,0.04,0,0.999,1.49E-03,0.392,,
4373,5.55E-01,3.70E+00,3.73E-02,0.033,0,0.999,1.51E-03,0.3985,,
4374,5.24E-01,3.70E+00,3.83E-02,0.026,0,1,1.51E-03,0.4059,,
4375,4.92E-01,3.70E+00,3.90E-02,0.019,0,1,1.51E-03,0.4137,3.695,0.4137
4376,4.61E-01,3.70E+00,3.96E-02,0.012,0,1,1.50E-03,0.4245,,
4377,4.30E-01,3.70E+00,3.99E-02,0.005,0,1,1.49E-03,0.4448,,
4378,3.99E-01,3.70E+00,4.00E-02,-0.005,0,1,1.47E-03,0.4702,,
4379,3.68E-01,3.70E+00,3.97E-02,-0.02,0,1,1.45E-03,0.475,,
4380,3.38E-01,3.70E+00,3.90E-02,-0.035,0,0.999,1.42E-03,0.47,,
4381,3.09E-01,3.70E+00,3.79E-02,-0.049,0,0.999,1.39E-03,0.4592,,
4382,2.80E-01,3.70E+00,3.64E-02,-0.063,0,0.998,1.35E-03,0.441,,
4383,2.52E-01,3.70E+00,3.45E-02,-0.077,0,0.997,1.30E-03,0.416,,
4384,2.26E-01,3.70E+00,3.24E-02,-0.09,0,0.996,1.25E-03,0.3875,,
4385,2.00E-01,3.70E+00,3.00E-02,-0.103,0,0.995,1.20E-03,0.3521,,
4386,1.75E-01,3.70E+00,2.74E-02,-0.115,0,0.993,1.14E-03,0.3109,,
4387,1.52E-01,3.70E+00,2.46E-02,-0.125,0,0.992,1.08E-03,0.266,,
4388,1.30E-01,3.70E+00,2.18E-02,-0.136,0,0.991,1.01E-03,0.2127,,
